"merchant_name","category","product","price","discount_price","description","area","latitude","longitude"
"Burger Shot","Barat/Cepat saji/Jajanan","Volcano Burger","62100","54000","Burger Dengan 1 Patty 150 Gram Murni 100% Daging Sapi Dengan Sensasi Keju Meledak Didalam Nya, 1 Lembar Keju Dan Sayur","Wiyung, Surabaya, Jawa Timur","-7.3085636","112.6577048"
"Burger Shot","Barat/Cepat saji/Jajanan","Kill Or Die Deluxe Elite","60375","52500","Burger Jumbo Dengan 1 Patty 150 Gram Daging Sapi, 2 Lembar Keju Dan Sayuran Spt Bombay, Tomat Dan Letucce","Wiyung, Surabaya, Jawa Timur","-7.3085636","112.6577048"
"Burger Shot","Barat/Cepat saji/Jajanan","Patty Melt","46000","40000","Roti Lapis Yang Berisi Patty Burger Dan Bombay Tumis Serta Keju Cheddar Yang Meleleh Didalamnya","Wiyung, Surabaya, Jawa Timur","-7.3085636","112.6577048"
"Cendrawasih Kopi","Minuman/Kopi/Sate","Ice Vanilla Coffee Latte","20000","16000","Kombinasi espresso short dengan susu creamy dan sirup vanilla","Aloha, Sidoarjo, Jawa Timur","-7.3717825","112.7263242"
"Cendrawasih Kopi","Minuman/Kopi/Sate","Ice Butterscotch Latte","20000","16000","Es Kopi susu kekinian yang nikmat dicampur dengan sirup butterscotch. Perpaduan rasa caramel dan brown sugar yang creamy","Aloha, Sidoarjo, Jawa Timur","-7.3717825","112.7263242"
"Cendrawasih Kopi","Minuman/Kopi/Sate","Ice Berry Choco Latte","20000","16000","Gurihnya ice blend susu dengan sirup bery dan coklat","Aloha, Sidoarjo, Jawa Timur","-7.3717825","112.7263242"
"COCO","Minuman","Raw Coco","20000","18000","100% Raw Coconut Water.","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"COCO","Minuman","Ice Ice Coco","19000","17000","Our signature Raw Coconut Water blended with freshly cut Coconut Flesh.","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"COCO","Minuman","Coco Black","20000","18000","Raw Coconut Water infused with delicious Espresso Shot.","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"COCO","Minuman","Ice Pink Coco","20000","18000","Smooth blend combination of Raw Coconut Water with our beloved Pink Fusion.","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"COCO","Minuman","Coco Teler","24000","22000","Coconut x Avocado x Teler","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Cosmic Coffee","Kopi/Cepat saji","Es Kopi Susu Gula Aren","19000","16000","Paduan Espresso dengan fresh milk dan gula aren","Tulangan, Sidoarjo, Jawa Timur","-7.4761871","112.6127237"
"Cosmic Coffee","Kopi/Cepat saji","Orange Squash","15000","10500","Paduan jeruk segar, soda dengan toping biji selasih dan nata de coco","Tulangan, Sidoarjo, Jawa Timur","-7.4761871","112.6127237"
"Dailybox","Aneka nasi/Ayam & bebek/Seafood","Lemon Dori","39500","35550","Nasi putih, dori tepung, saus lemon, bawang bombay & tumis pakcoy","Kutisari, Surabaya, Jawa Timur","-7.3358625","112.7409636"
"Dailybox","Aneka nasi/Ayam & bebek/Seafood","Lemon Chicken","36500","32850","Nasi putih, ayam goreng, saus lemon, , bawang bombay & tumis pakcoy","Kutisari, Surabaya, Jawa Timur","-7.3358625","112.7409636"
"Dailybox","Aneka nasi/Ayam & bebek/Seafood","DFC Whole Chicken","150000","125000","8 pcs chicken + sauces + 2 option of taste (original/herbs)","Kutisari, Surabaya, Jawa Timur","-7.3358625","112.7409636"
"Dailybox","Aneka nasi/Ayam & bebek/Seafood","DFC Half Chicken","90000","75000","4 pcs chicken + sauces + 2 option of taste (original/herbs)","Kutisari, Surabaya, Jawa Timur","-7.3358625","112.7409636"
"Dailybox","Aneka nasi/Ayam & bebek/Seafood","DFC Personal","50000","45000","1 rice + 2 pcs chicken + 2 option of taste (original/herbs) + sauce","Kutisari, Surabaya, Jawa Timur","-7.3358625","112.7409636"
"Dapur 99","Bakmie/Chinese/Aneka nasi","Nasi Gr Spesial","22000","20000","Nasi Gr Merah Pake Telur Ceplok.ikan Ayam Dan Bakso Sapi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Dapur 99","Bakmie/Chinese/Aneka nasi","Tamie Goreng Capjay","26000","24000","Mie Di Goreng Kering Di Siram Capcay","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Bakmi Goreng","52000","46800","Hanya mie besar","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Bakmi Kuah","52000","46800","Hanya Mie Besar","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Bihun Goreng","52000","46800","Bihun Beras","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Bihun Kuah","52000","46800","Bihun Beras","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Tamie Goreng","58000","52200","Mie digoreng Kering + Di Siram Capcay ( Putih )","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Capcay Goreng","59000","53100","Kental dan Warna Merah","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Capcay Kuah","59000","53100","Encer Kayak Sop Ayam","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Slamet","Aneka nasi/Bakmie/Chinese","Nasi Capcay","59000","53100","Nasi Ditumis Dengan Telor Disiram Capcay ( Putih )","Kedungdoro, Surabaya, Jawa Timur","-7.2632297","112.7187961"
"Depot Wijaya","Sate","Sate Daging Kambing Polosan","95000","85000","Sate Daging Kambing Tanpa Lemak","Demak, Jawa Tengah","-6.8909975","110.6221487"
"Depot Wijaya","Sate","Sate Daging Kambing Campur","85000","75000","Sate Daging + Hati + Lemak","Demak, Jawa Tengah","-6.8909975","110.6221487"
"Depot Wijaya","Sate","Sate Daging Sapi","85000","75000","Sate Daging Sapi + Lemak","Demak, Jawa Tengah","-6.8909975","110.6221487"
"Depot Wijaya","Sate","Nasi Putih","10000","8000","Nasi Putih","Demak, Jawa Tengah","-6.8909975","110.6221487"
"Donuthing GKB","Roti/Sweets/Jajanan","New Choco Cashew On Top","17000","14000","Donuth crispy berbalur choco cashew yang lezat","Manyar, Gresik, Jawa Timur","-7.0953262","112.5222357"
"Donuthing GKB","Roti/Sweets/Jajanan","New Chocolate Hazelnut Crispy","17000","14000","Donuth crispy yang lezat dipadukan isian chocolate hazelnut yang nikmat","Manyar, Gresik, Jawa Timur","-7.0953262","112.5222357"
"Donuthing GKB","Roti/Sweets/Jajanan","New Mozarella Crispy Donuth","17000","14000","Donuth crispy yang lezat dipadukan isian mozarella yang nikmat","Manyar, Gresik, Jawa Timur","-7.0953262","112.5222357"
"Esteh Indonesia","Minuman/Sweets","Cokolateh","22000","20000","Es Teh dengan Rasa Coklat yang bikin ketagihan","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Es Teh Nusantara LARGE","17000","15000","Resep asli Teh Susu Nusantara dari Es Teh Indonesia","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Es Teh Avocado LARGE","21000","19000","Es Teh dengan Rasa Avocado yang yummy","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Es Teh Red Velvet LARGE","21000","19000","Es Teh dengan Rasa Red Velvet yang yummy","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Es Teh Taro LARGE","21000","19000","Es Teh dengan Rasa Taro yang yummy","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Fieastea 1","33000","28000","1 Esteh lemonade berry & es teh melati large","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Minuman/Sweets","Fieastea 2","33000","28000","1 Esteh susu nusaberry & esteh melati large","GWalk Citraland, Surabaya, Jawa Timur","-7.2915571","112.6523766"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Cokolateh","22000","20000","Es Teh dengan Rasa Coklat yang bikin ketagihan","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Es Teh Nusantara LARGE","17000","15000","Resep asli Teh Susu Nusantara dari Es Teh Indonesia","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Es Teh Avocado LARGE","21000","19000","Es Teh dengan Rasa Avocado yang yummy","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Es Teh Red Velvet LARGE","21000","19000","Es Teh dengan Rasa Red Velvet yang yummy","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Es Teh Taro LARGE","21000","19000","Es Teh dengan Rasa Taro yang yummy","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Fieastea 1","33000","28000","1 Esteh Lemonade Berry & Es Teh Melati Large","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Esteh Indonesia","Sweets/Jajanan/Minuman","Fieastea 2","33000","28000","1 Esteh Susu NusaBerry & Esteh Melati Large","Sidoarjo, Jawa Timur","-7.4545793","112.123847"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Tea Beligo","6500","5900","Teh Beligo Atau Teh Extraks Dari Buah Beligo/kundur","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Kentang Goreng","23575","21275","Kentang Goreng Dengan Bumbu Taiwan","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Chicken Pop","23600","21300","Chicken Popcorn","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Sayap Ayam","16000","14400","1 Pcs Sayap Ayam","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paha Bawah","19450","17550","1 Pcs Paha Bawah","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Chicken Nuget","21600","19500","Chicken Nugget","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Hemat 1","25690","23190","Ayam Pop + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Hemat 2","25620","23120","1pcs Sayap Ayam + Nasi + Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Hemat 3","23850","21550","1 Pcs Paha Bawah + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 1","49665","44765","2 Pcs Ayam (1 Sayap 1 Paha Atas)+ Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 3","61820","55720","Chicken Pop + Kentang + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 4","67379","60679","3 Pcs Ayam ( 1 Paha Atas 1paha Bawah 1 Sayap)+ Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 5","135250","121750","8 Pcs Ayam ( 2 Paha Bawah 3 Paha Atas 3 Sayap )","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 1","31350","28250","1 Sayap + 1 Nasi + 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 2","28050","25250","1 Chiken Pop 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 3","49170","44270","2 Sayap + 1 Nasi + 1 Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 4","43890","39590","2 Sayap + 1 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 5","34650","31250","1 Chiken Pop + 1 Nasi + 1 Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 6","56430","50830","Kentang + Chiken Pop + 1 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 9","50061","45061","1 Sayap + 1 Paha Atas + 2 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 11","75680","68180","1 Paha Atas + 1 Paha Bawah + 1 Sayap + 3 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 12","68409","61609","3 Sayap + 3 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 13","40590","36590","1 Chiken Pop + 2 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 16","31680","28580","1 Paha Bawah + 1 Nasi + 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Chicken Pop","29280","26380","Ch.pop+nasi+tea Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Chicken","28670","25870","1pcs Sayap + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Wings","39040","35140","2pcs Sayap + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Combo Wings","42700","38500","2pcs Sayap + Nasi + Tea Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Drumstik","30500","27500","1pcs Paha Bawah + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Pop","25830","23330","Ch. Pop + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Tea Beligo","6500","5900","Teh Beligo Atau Teh Extraks Dari Buah Beligo/kundur","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Kentang Goreng","23575","21275","Kentang Goreng Dengan Bumbu Taiwan","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Chicken Pop","23600","21300","Chicken Popcorn","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Sayap Ayam","16000","14400","1 Pcs Sayap Ayam","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paha Bawah","19450","17550","1 Pcs Paha Bawah","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Chicken Nuget","21600","19500","Chicken Nugget","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Hemat 1","25690","23190","Ayam Pop + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Hemat 2","25620","23120","1pcs Sayap Ayam + Nasi + Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Hemat 3","23850","21550","1 Pcs Paha Bawah + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 1","49665","44765","2 Pcs Ayam (1 Sayap 1 Paha Atas)+ Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 3","61820","55720","Chicken Pop + Kentang + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 4","67379","60679","3 Pcs Ayam ( 1 Paha Atas 1paha Bawah 1 Sayap)+ Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Paket Kenyang 5","135250","121750","8 Pcs Ayam ( 2 Paha Bawah 3 Paha Atas 3 Sayap )","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 1","31350","28250","1 Sayap + 1 Nasi + 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 2","28050","25250","1 Chiken Pop 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 3","49170","44270","2 Sayap + 1 Nasi + 1 Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 4","43890","39590","2 Sayap + 1 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 5","34650","31250","1 Chiken Pop + 1 Nasi + 1 Teh Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 6","56430","50830","Kentang + Chiken Pop + 1 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 9","50061","45061","1 Sayap + 1 Paha Atas + 2 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 11","75680","68180","1 Paha Atas + 1 Paha Bawah + 1 Sayap + 3 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 12","68409","61609","3 Sayap + 3 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 13","40590","36590","1 Chiken Pop + 2 Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Keluarga 16","31680","28580","1 Paha Bawah + 1 Nasi + 1 Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Chicken Pop","29280","26380","Ch.pop+nasi+tea Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Chicken","28670","25870","1pcs Sayap + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Wings","39040","35140","2pcs Sayap + Nasi","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Combo Wings","42700","38500","2pcs Sayap + Nasi + Tea Beligo","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Drumstik","30500","27500","1pcs Paha Bawah + Nasi + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Fat Daddy","Aneka nasi/Barat/Cepat saji","Fat Pop","25830","23330","Ch. Pop + Cocacola","Sedati, Sidoarjo, Jawa Timur","-7.4067755","112.7235461"
"Geprek Mms","Ayam & bebek/Minuman/Aneka nasi","Ayam Geprek Tanpa Nasi","13500","11000","Dada ayam timun tomat selada kemangi sambal korek / sambal bawang","Gedangan, Sidoarjo, Jawa Timur","-7.3893541","112.6932438"
"Go Kage","Aneka nasi/Cepat saji/Jepang","Kage Japan","44000","43000","Ayam Goreng Karaage dengan Sauce jepang , disajikan dengan nasi & telur","Mulyosari, Surabaya, Jawa Timur","-7.2660014","112.7939603"
"Go Kage","Aneka nasi/Cepat saji/Jepang","Kage Mentai","43000","42000","Ayam Goreng Karaage dengan Sauce Mentai , disajikan dengan nasi & telur","Mulyosari, Surabaya, Jawa Timur","-7.2660014","112.7939603"
"Go Kage","Aneka nasi/Cepat saji/Jepang","Kage Garlic","44000","43000","Ayam Goreng Karaage Dimasak Dengan Bawang Putih , Disajikan Dengan Nasi Putih Dan Telur","Mulyosari, Surabaya, Jawa Timur","-7.2660014","112.7939603"
"Haus!","Minuman","Paket Haus Banget (1L)","125000","99000","Dapatkan 2 botol Haus Banget (1L) kesukaanmu","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Hebat 1","63500","57000","1 Choco Lava Milo Large + 1 Choco Hazelnut Large + 1 Ovaltine Large + 1 Thai Tea Large","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Hebat 2","63000","57000","1 Boba Brown Sugar Fresh Milk Large + 1 Choco Hazelnut Large + 1 Green Thai Tea Large + 1 Thai Tea Large","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Hebat 3","65000","57000","1 Choco Lava Milo Large + 1 Green Thai Tea Large + 1 Oreo Large + 1 Taro Large","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Hebat 4","61500","55000","1 Choco Hazelnut Large + 1 Oreo Large + 1 Ganjel Roti Bakar Room Butter","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Hebat 5","59000","55000","1 Green Thai Tea Large + 1 Thai Tea Large + 1 Ganjel Roti Bakar Coklat Keju","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
"Haus!","Minuman","Paket Ice Cream Cup","55500","46500","Dapatkan 3 pcs ice cream cup kesukaanmu!","Delta Sari, Sidoarjo, Jawa Timur","-7.3646615","112.7320819"
